Time,Source,Destination,Protocol,Length
1757861983.556582,192.168.75.71,192.168.75.10,TCP,1514
1757861983.556638,192.168.75.10,192.168.75.71,TCP,66
1757861983.556991,192.168.75.71,192.168.75.10,TCP,1514
1757861983.556991,192.168.75.71,192.168.75.10,TCP,1514
1757861983.557049,192.168.75.10,192.168.75.71,TCP,66
1757861983.55731,192.168.75.71,192.168.75.10,TCP,1514
1757861983.55731,192.168.75.71,192.168.75.10,TCP,1514
1757861983.557456,192.168.75.10,192.168.75.71,TCP,66
1757861983.557753,192.168.75.71,192.168.75.10,TCP,1514
1757861983.557753,192.168.75.71,192.168.75.10,TCP,1514
1757861983.557851,192.168.75.10,192.168.75.71,TCP,66
1757861983.558014,192.168.75.71,192.168.75.10,TCP,1514
1757861983.558014,192.168.75.71,192.168.75.10,TCP,1514
1757861983.55821,192.168.75.10,192.168.75.71,TCP,66
1757861983.558401,192.168.75.71,192.168.75.10,TCP,1514
1757861983.558401,192.168.75.71,192.168.75.10,TCP,1514
1757861983.558511,192.168.75.10,192.168.75.71,TCP,66
1757861983.558656,192.168.75.71,192.168.75.10,TCP,1514
1757861983.558718,192.168.75.10,192.168.75.71,TCP,66
1757861983.558966,192.168.75.71,192.168.75.10,TCP,1514
1757861983.558966,192.168.75.71,192.168.75.10,TCP,1514
1757861983.559315,192.168.75.10,192.168.75.71,TCP,66
1757861983.559444,192.168.75.71,192.168.75.10,TCP,1514
1757861983.559444,192.168.75.71,192.168.75.10,TCP,1514
1757861983.559507,192.168.75.10,192.168.75.71,TCP,66
1757861983.559714,192.168.75.71,192.168.75.10,TCP,1514
1757861983.559714,192.168.75.71,192.168.75.10,TCP,1514
1757861983.559783,192.168.75.10,192.168.75.71,TCP,66
1757861983.560058,192.168.75.71,192.168.75.10,TCP,1514
1757861983.560058,192.168.75.71,192.168.75.10,TCP,1514
1757861983.560133,192.168.75.10,192.168.75.71,TCP,66
1757861983.560363,192.168.75.71,192.168.75.10,TCP,1514
1757861983.560363,192.168.75.71,192.168.75.10,TCP,1514
1757861983.560445,192.168.75.10,192.168.75.71,TCP,66
1757861983.560785,192.168.75.71,192.168.75.10,TCP,1514
1757861983.560785,192.168.75.71,192.168.75.10,TCP,1514
1757861983.560979,192.168.75.10,192.168.75.71,TCP,66
1757861983.560998,192.168.75.10,20.42.73.28,TLS,1454
1757861983.560998,192.168.75.10,20.42.73.28,TLS,656
1757861983.561114,192.168.75.71,192.168.75.10,TCP,1514
1757861983.561114,192.168.75.71,192.168.75.10,TCP,1514
1757861983.561192,192.168.75.10,192.168.75.71,TCP,66
1757861983.561383,192.168.75.71,192.168.75.10,TCP,1514
1757861983.561383,192.168.75.71,192.168.75.10,TCP,1514
1757861983.561474,192.168.75.10,192.168.75.71,TCP,66
1757861983.561988,192.168.75.71,192.168.75.10,TCP,1514
1757861983.561988,192.168.75.71,192.168.75.10,TCP,1514
1757861983.562091,192.168.75.10,192.168.75.71,TCP,66
1757861983.562198,192.168.75.71,192.168.75.10,TCP,1514
1757861983.562198,192.168.75.71,192.168.75.10,TCP,1514
1757861983.562317,192.168.75.10,192.168.75.71,TCP,66
1757861983.562555,192.168.75.71,192.168.75.10,TCP,1514
1757861983.562555,192.168.75.71,192.168.75.10,TCP,1514
1757861983.562643,192.168.75.10,192.168.75.71,TCP,66
1757861983.562879,192.168.75.71,192.168.75.10,TCP,1514
1757861983.562879,192.168.75.71,192.168.75.10,TCP,1514
1757861983.562936,192.168.75.10,192.168.75.71,TCP,66
1757861983.563294,192.168.75.71,192.168.75.10,TCP,1514
1757861983.563294,192.168.75.71,192.168.75.10,TCP,1514
1757861983.563386,192.168.75.10,192.168.75.71,TCP,66
1757861983.563607,192.168.75.71,192.168.75.10,TCP,1514
1757861983.563607,192.168.75.71,192.168.75.10,TCP,1514
1757861983.563675,192.168.75.10,192.168.75.71,TCP,66
1757861983.563924,192.168.75.71,192.168.75.10,TCP,1514
1757861983.563924,192.168.75.71,192.168.75.10,TCP,1514
1757861983.56398,192.168.75.10,192.168.75.71,TCP,66
1757861983.564316,192.168.75.71,192.168.75.10,TCP,1514
1757861983.564316,192.168.75.71,192.168.75.10,TCP,1514
1757861983.564395,192.168.75.10,192.168.75.71,TCP,66
1757861983.564763,192.168.75.71,192.168.75.10,TCP,1514
1757861983.564763,192.168.75.71,192.168.75.10,TCP,1514
1757861983.564807,192.168.75.10,192.168.75.71,TCP,66
1757861983.565095,192.168.75.71,192.168.75.10,TCP,1514
1757861983.565095,192.168.75.71,192.168.75.10,TCP,1514
1757861983.565126,192.168.75.10,192.168.75.71,TCP,66
1757861983.56549,192.168.75.71,192.168.75.10,TCP,1514
1757861983.56549,192.168.75.71,192.168.75.10,TCP,1514
1757861983.565587,192.168.75.10,192.168.75.71,TCP,66
1757861983.565816,192.168.75.71,192.168.75.10,TCP,1514
1757861983.580487,192.168.75.71,192.168.75.10,TCP,1514
1757861983.580487,192.168.75.71,192.168.75.10,TCP,1514
1757861983.580604,192.168.75.10,192.168.75.71,TCP,66
1757861983.580751,192.168.75.71,192.168.75.10,TCP,1514
1757861983.580751,192.168.75.71,192.168.75.10,TCP,1514
1757861983.580809,192.168.75.10,192.168.75.71,TCP,66
1757861983.581115,192.168.75.71,192.168.75.10,TCP,1514
1757861983.581115,192.168.75.71,192.168.75.10,TCP,1514
1757861983.581187,192.168.75.10,192.168.75.71,TCP,66
1757861983.581452,192.168.75.71,192.168.75.10,TCP,1514
1757861983.581452,192.168.75.71,192.168.75.10,TCP,1514
1757861983.581572,192.168.75.10,192.168.75.71,TCP,66
1757861983.5818,192.168.75.71,192.168.75.10,TCP,1514
1757861983.5818,192.168.75.71,192.168.75.10,TCP,1514
1757861983.581854,192.168.75.10,192.168.75.71,TCP,66
1757861983.582072,192.168.75.71,192.168.75.10,TCP,1514
1757861983.582072,192.168.75.71,192.168.75.10,TCP,1514
1757861983.582121,192.168.75.10,192.168.75.71,TCP,66
1757861983.582491,192.168.75.71,192.168.75.10,TCP,1514
1757861983.582491,192.168.75.71,192.168.75.10,TCP,1514
1757861983.58255,192.168.75.10,192.168.75.71,TCP,66
1757861983.582773,192.168.75.71,192.168.75.10,TCP,1514
1757861983.582773,192.168.75.71,192.168.75.10,TCP,1514
1757861983.582823,192.168.75.10,192.168.75.71,TCP,66
1757861983.583307,192.168.75.71,192.168.75.10,TCP,1514
1757861983.583307,192.168.75.71,192.168.75.10,TCP,1514
1757861983.583366,192.168.75.10,192.168.75.71,TCP,66
1757861983.583558,192.168.75.71,192.168.75.10,TCP,1514
1757861983.583558,192.168.75.71,192.168.75.10,TCP,1514
1757861983.583607,192.168.75.10,192.168.75.71,TCP,66
1757861983.58398,192.168.75.71,192.168.75.10,TCP,1514
1757861983.58398,192.168.75.71,192.168.75.10,TCP,1514
1757861983.584025,192.168.75.10,192.168.75.71,TCP,66
1757861983.584335,192.168.75.71,192.168.75.10,TCP,1514
1757861983.584335,192.168.75.71,192.168.75.10,TCP,1514
1757861983.584417,192.168.75.10,192.168.75.71,TCP,66
1757861983.584804,192.168.75.71,192.168.75.10,TCP,1514
1757861983.584804,192.168.75.71,192.168.75.10,TCP,1514
1757861983.585026,192.168.75.10,192.168.75.71,TCP,66
1757861983.585133,192.168.75.71,192.168.75.10,TCP,1514
1757861983.654815,192.168.75.71,192.168.75.10,DATA,1514
1757861983.654815,192.168.75.71,192.168.75.10,DATA,1514
1757861983.65486,192.168.75.10,192.168.75.71,TCP,66
1757861983.655236,192.168.75.71,192.168.75.10,DATA,1514
1757861983.655236,192.168.75.71,192.168.75.10,DATA,1514
1757861983.655302,192.168.75.10,192.168.75.71,TCP,66
1757861983.655517,192.168.75.71,192.168.75.10,DATA,1514
1757861983.655517,192.168.75.71,192.168.75.10,DATA,1514
1757861983.655592,192.168.75.10,192.168.75.71,TCP,66
1757861983.655937,192.168.75.71,192.168.75.10,DATA,1514
1757861983.655937,192.168.75.71,192.168.75.10,DATA,1514
1757861983.656153,192.168.75.10,192.168.75.71,TCP,66
1757861983.656327,192.168.75.71,192.168.75.10,DATA,1514
1757861983.656327,192.168.75.71,192.168.75.10,DATA,1514
1757861983.65648,192.168.75.10,192.168.75.71,TCP,66
1757861983.656565,192.168.75.71,192.168.75.10,DATA,1514
1757861983.656565,192.168.75.71,192.168.75.10,DATA,1514
1757861983.656609,192.168.75.10,192.168.75.71,TCP,66
1757861983.657217,192.168.75.71,192.168.75.10,DATA,1514
1757861983.657217,192.168.75.71,192.168.75.10,DATA,1514
1757861983.657364,192.168.75.10,192.168.75.71,TCP,66
1757861983.657488,192.168.75.71,192.168.75.10,DATA,1514
1757861983.657488,192.168.75.71,192.168.75.10,TCP,1514
1757861983.657534,192.168.75.10,192.168.75.71,TCP,66
1757861983.657758,192.168.75.71,192.168.75.10,TCP,1514
1757861983.657758,192.168.75.71,192.168.75.10,TCP,1514
1757861983.657839,192.168.75.10,192.168.75.71,TCP,66
1757861983.658083,192.168.75.71,192.168.75.10,TCP,1514
1757861983.658083,192.168.75.71,192.168.75.10,TCP,1514
1757861983.65815,192.168.75.10,192.168.75.71,TCP,66
1757861983.658465,192.168.75.71,192.168.75.10,TCP,1514
1757861983.658465,192.168.75.71,192.168.75.10,TCP,1514
1757861983.658562,192.168.75.10,192.168.75.71,TCP,66
1757861983.658799,192.168.75.71,192.168.75.10,TCP,1514
1757861983.658799,192.168.75.71,192.168.75.10,TCP,1514
1757861983.658867,192.168.75.10,192.168.75.71,TCP,66
1757861983.659171,192.168.75.71,192.168.75.10,TCP,1514
1757861983.659171,192.168.75.71,192.168.75.10,TCP,1514
1757861983.659249,192.168.75.10,192.168.75.71,TCP,66
1757861983.65944,192.168.75.71,192.168.75.10,TCP,1514
1757861983.65944,192.168.75.71,192.168.75.10,TCP,1514
1757861983.659486,192.168.75.10,192.168.75.71,TCP,66
1757861983.659974,192.168.75.71,192.168.75.10,TCP,1514
1757861983.659974,192.168.75.71,192.168.75.10,TCP,1514
1757861983.66005,192.168.75.10,192.168.75.71,TCP,66
1757861983.660228,192.168.75.71,192.168.75.10,TCP,1514
1757861983.660228,192.168.75.71,192.168.75.10,TCP,1514
1757861983.66042,192.168.75.10,192.168.75.71,TCP,66
1757861983.660612,192.168.75.71,192.168.75.10,TCP,1514
1757861983.660612,192.168.75.71,192.168.75.10,TCP,1514
1757861983.660753,192.168.75.10,192.168.75.71,TCP,66
1757861983.660962,192.168.75.71,192.168.75.10,TCP,1514
1757861983.660962,192.168.75.71,192.168.75.10,TCP,1514
1757861983.661136,192.168.75.10,192.168.75.71,TCP,66
1757861983.661338,192.168.75.71,192.168.75.10,TCP,1514
1757861983.661338,192.168.75.71,192.168.75.10,TCP,1514
1757861983.661417,192.168.75.10,192.168.75.71,TCP,66
1757861983.661616,192.168.75.71,192.168.75.10,TCP,1514
1757861983.661616,192.168.75.71,192.168.75.10,TCP,1514
1757861983.661773,192.168.75.10,192.168.75.71,TCP,66
1757861983.661992,192.168.75.71,192.168.75.10,TCP,1514
1757861983.661992,192.168.75.71,192.168.75.10,TCP,1514
1757861983.662045,192.168.75.10,192.168.75.71,TCP,66
1757861983.662362,192.168.75.71,192.168.75.10,TCP,1514
1757861983.662362,192.168.75.71,192.168.75.10,TCP,1514
1757861983.662409,192.168.75.10,192.168.75.71,TCP,66
1757861983.662844,192.168.75.71,192.168.75.10,TCP,1514
1757861983.662844,192.168.75.71,192.168.75.10,TCP,1514
1757861983.662908,192.168.75.10,192.168.75.71,TCP,66
1757861983.663108,192.168.75.71,192.168.75.10,TCP,1514
1757861983.663108,192.168.75.71,192.168.75.10,TCP,1514
1757861983.663167,192.168.75.10,192.168.75.71,TCP,66
1757861983.663511,192.168.75.71,192.168.75.10,TCP,1514
1757861983.663511,192.168.75.71,192.168.75.10,TCP,1514
1757861983.663695,192.168.75.10,192.168.75.71,TCP,66
1757861983.663842,192.168.75.71,192.168.75.10,TCP,1514
1757861983.663976,192.168.75.10,192.168.75.71,TCP,66
1757861983.684617,192.168.75.71,192.168.75.10,TCP,1514
1757861983.684617,192.168.75.71,192.168.75.10,TCP,1514
1757861983.684751,192.168.75.10,192.168.75.71,TCP,66
1757861983.684892,192.168.75.71,192.168.75.10,TCP,1514
1757861983.684892,192.168.75.71,192.168.75.10,TCP,1514
1757861983.684931,192.168.75.10,192.168.75.71,TCP,66
1757861983.684993,192.168.75.71,192.168.75.10,TCP,1514
1757861983.684993,192.168.75.71,192.168.75.10,TCP,1514
1757861983.685022,192.168.75.10,192.168.75.71,TCP,66
1757861983.685412,192.168.75.71,192.168.75.10,TCP,1514
1757861983.685412,192.168.75.71,192.168.75.10,TCP,1514
1757861983.685504,192.168.75.10,192.168.75.71,TCP,66
1757861983.685724,192.168.75.71,192.168.75.10,TCP,1514
1757861983.685724,192.168.75.71,192.168.75.10,TCP,1514
1757861983.685772,192.168.75.10,192.168.75.71,TCP,66
1757861983.686075,192.168.75.71,192.168.75.10,TCP,1514
1757861983.686075,192.168.75.71,192.168.75.10,TCP,1514
1757861983.686112,192.168.75.10,192.168.75.71,TCP,66
1757861983.686436,192.168.75.71,192.168.75.10,TCP,1514
1757861983.686436,192.168.75.71,192.168.75.10,TCP,1514
1757861983.686491,192.168.75.10,192.168.75.71,TCP,66
1757861983.686777,192.168.75.71,192.168.75.10,TCP,1514
1757861983.686777,192.168.75.71,192.168.75.10,TCP,1514
1757861983.686853,192.168.75.10,192.168.75.71,TCP,66
1757861983.687247,192.168.75.71,192.168.75.10,TCP,1514
1757861983.687247,192.168.75.71,192.168.75.10,TCP,1514
1757861983.687294,192.168.75.10,192.168.75.71,TCP,66
1757861983.687514,192.168.75.71,192.168.75.10,TCP,1514
1757861983.687514,192.168.75.71,192.168.75.10,TCP,1514
1757861983.687555,192.168.75.10,192.168.75.71,TCP,66
1757861983.687927,192.168.75.71,192.168.75.10,TCP,1514
1757861983.687927,192.168.75.71,192.168.75.10,TCP,1514
1757861983.687978,192.168.75.10,192.168.75.71,TCP,66
1757861983.688205,192.168.75.71,192.168.75.10,TCP,1514
1757861983.688205,192.168.75.71,192.168.75.10,TCP,1514
1757861983.688249,192.168.75.10,192.168.75.71,TCP,66
1757861983.688623,192.168.75.71,192.168.75.10,TCP,1514
1757861983.688623,192.168.75.71,192.168.75.10,TCP,1514
1757861983.688672,192.168.75.10,192.168.75.71,TCP,66
1757861983.688962,192.168.75.71,192.168.75.10,TCP,1514
1757861983.688962,192.168.75.71,192.168.75.10,TCP,1514
1757861983.689007,192.168.75.10,192.168.75.71,TCP,66
1757861983.689414,192.168.75.71,192.168.75.10,TCP,1514
1757861983.689414,192.168.75.71,192.168.75.10,TCP,1514
1757861983.689486,192.168.75.10,192.168.75.71,TCP,66
1757861983.689828,192.168.75.71,192.168.75.10,TCP,1514
1757861983.689828,192.168.75.71,192.168.75.10,TCP,1514
1757861983.68993,192.168.75.10,192.168.75.71,TCP,66
1757861983.690344,192.168.75.71,192.168.75.10,TCP,1514
1757861983.690344,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69039,192.168.75.10,192.168.75.71,TCP,66
1757861983.690637,192.168.75.71,192.168.75.10,TCP,1514
1757861983.690637,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69068,192.168.75.10,192.168.75.71,TCP,66
1757861983.690974,192.168.75.71,192.168.75.10,TCP,1514
1757861983.690974,192.168.75.71,192.168.75.10,TCP,1514
1757861983.691031,192.168.75.10,192.168.75.71,TCP,66
1757861983.691244,192.168.75.71,192.168.75.10,TCP,1514
1757861983.691244,192.168.75.71,192.168.75.10,TCP,1514
1757861983.691311,192.168.75.10,192.168.75.71,TCP,66
1757861983.692047,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692047,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692047,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692047,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692144,192.168.75.10,192.168.75.71,TCP,66
1757861983.692263,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692263,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692303,192.168.75.10,192.168.75.71,TCP,66
1757861983.692513,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692513,192.168.75.71,192.168.75.10,TCP,1514
1757861983.692593,192.168.75.10,192.168.75.71,TCP,66
1757861983.6932,192.168.75.71,192.168.75.10,TCP,1514
1757861983.6932,192.168.75.71,192.168.75.10,TCP,1514
1757861983.693287,192.168.75.10,192.168.75.71,TCP,66
1757861983.693478,192.168.75.71,192.168.75.10,TCP,1514
1757861983.693478,192.168.75.71,192.168.75.10,TCP,1514
1757861983.693551,192.168.75.10,192.168.75.71,TCP,66
1757861983.693987,192.168.75.71,192.168.75.10,TCP,1514
1757861983.693987,192.168.75.71,192.168.75.10,TCP,1514
1757861983.693987,192.168.75.71,192.168.75.10,TCP,1514
1757861983.694048,192.168.75.10,192.168.75.71,TCP,66
1757861983.69782,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69782,192.168.75.71,192.168.75.10,TCP,1514
1757861983.697918,192.168.75.10,192.168.75.71,TCP,66
1757861983.698175,192.168.75.71,192.168.75.10,TCP,1514
1757861983.698175,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69824,192.168.75.10,192.168.75.71,TCP,66
1757861983.6984,192.168.75.71,192.168.75.10,TCP,1514
1757861983.6984,192.168.75.71,192.168.75.10,TCP,1514
1757861983.698434,192.168.75.10,192.168.75.71,TCP,66
1757861983.6988,192.168.75.71,192.168.75.10,TCP,1514
1757861983.6988,192.168.75.71,192.168.75.10,TCP,1514
1757861983.698835,192.168.75.10,192.168.75.71,TCP,66
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.69929,192.168.75.71,192.168.75.10,TCP,1514
1757861983.699523,192.168.75.10,192.168.75.71,TCP,66
1757861983.699672,192.168.75.71,192.168.75.10,TCP,1514
1757861983.699672,192.168.75.71,192.168.75.10,TCP,1514
1757861983.699701,192.168.75.10,192.168.75.71,TCP,66
1757861983.699871,192.168.75.71,192.168.75.10,TCP,1514
1757861983.699871,192.168.75.71,192.168.75.10,TCP,1514
1757861983.699904,192.168.75.10,192.168.75.71,TCP,66
1757861983.700122,192.168.75.71,192.168.75.10,TCP,1514
1757861983.700122,192.168.75.71,192.168.75.10,TCP,1514
1757861983.700203,192.168.75.10,192.168.75.71,TCP,66
1757861983.711952,192.168.75.71,192.168.75.10,TCP,1514
1757861983.711952,192.168.75.71,192.168.75.10,TCP,1514
1757861983.712114,192.168.75.10,192.168.75.71,TCP,66
1757861983.712256,192.168.75.71,192.168.75.10,TCP,1514
1757861983.712256,192.168.75.71,192.168.75.10,TCP,1514
1757861983.712296,192.168.75.10,192.168.75.71,TCP,66
1757861983.712478,192.168.75.71,192.168.75.10,TCP,1514
1757861983.712478,192.168.75.71,192.168.75.10,TCP,1514
1757861983.712515,192.168.75.10,192.168.75.71,TCP,66
1757861983.712827,192.168.75.71,192.168.75.10,TCP,1514
1757861983.712827,192.168.75.71,192.168.75.10,TCP,1514
1757861983.712873,192.168.75.10,192.168.75.71,TCP,66
1757861983.713182,192.168.75.71,192.168.75.10,TCP,1514
1757861983.713182,192.168.75.71,192.168.75.10,TCP,1514
1757861983.71327,192.168.75.10,192.168.75.71,TCP,66
1757861983.713521,192.168.75.71,192.168.75.10,TCP,1514
1757861983.713521,192.168.75.71,192.168.75.10,TCP,1514
1757861983.713564,192.168.75.10,192.168.75.71,TCP,66
1757861983.713796,192.168.75.71,192.168.75.10,TCP,1514
1757861983.713796,192.168.75.71,192.168.75.10,TCP,1514
1757861983.71384,192.168.75.10,192.168.75.71,TCP,66
1757861983.714208,192.168.75.71,192.168.75.10,TCP,1514
1757861983.714208,192.168.75.71,192.168.75.10,TCP,1514
1757861983.71426,192.168.75.10,192.168.75.71,TCP,66
1757861983.714686,192.168.75.71,192.168.75.10,TCP,1514
1757861983.714686,192.168.75.71,192.168.75.10,TCP,1514
1757861983.714738,192.168.75.10,192.168.75.71,TCP,66
1757861983.715049,192.168.75.71,192.168.75.10,TCP,1514
1757861983.715049,192.168.75.71,192.168.75.10,TCP,1514
1757861983.715115,192.168.75.10,192.168.75.71,TCP,66
1757861983.715308,192.168.75.71,192.168.75.10,TCP,1514
1757861983.715308,192.168.75.71,192.168.75.10,TCP,1514
1757861983.715341,192.168.75.10,192.168.75.71,TCP,66
1757861983.715727,192.168.75.71,192.168.75.10,TCP,1514
1757861983.715727,192.168.75.71,192.168.75.10,TCP,1514
1757861983.715779,192.168.75.10,192.168.75.71,TCP,66
1757861983.936918,192.168.75.71,192.168.75.10,DATA,1514
1757861983.936918,192.168.75.71,192.168.75.10,DATA,1514
1757861983.937055,192.168.75.10,192.168.75.71,TCP,66
1757861983.937213,192.168.75.71,192.168.75.10,DATA,1514
1757861983.937213,192.168.75.71,192.168.75.10,DATA,1514
1757861983.937277,192.168.75.10,192.168.75.71,TCP,66
1757861983.937637,192.168.75.71,192.168.75.10,DATA,1514
1757861983.937637,192.168.75.71,192.168.75.10,DATA,1514
1757861983.937794,192.168.75.10,192.168.75.71,TCP,66
1757861983.937955,192.168.75.71,192.168.75.10,DATA,1514
1757861983.937955,192.168.75.71,192.168.75.10,DATA,1514
1757861983.938005,192.168.75.10,192.168.75.71,TCP,66
1757861983.938319,192.168.75.71,192.168.75.10,DATA,1514
1757861983.938319,192.168.75.71,192.168.75.10,DATA,1514
1757861983.938319,192.168.75.71,192.168.75.10,DATA,1514
1757861983.938319,192.168.75.71,192.168.75.10,DATA,1514
1757861983.938319,192.168.75.71,192.168.75.10,DATA,1514
1757861983.938319,192.168.75.71,192.168.75.10,TCP,1514
1757861983.938319,192.168.75.71,192.168.75.10,TCP,1514
1757861983.938319,192.168.75.71,192.168.75.10,TCP,1514
1757861983.938319,192.168.75.71,192.168.75.10,TCP,1514
